URL,Burmese,Translated,Google Translate
https://twitter.com/SanNai007/status/1365700068230062080,အဘိုးတို့ခေတ် နေဝင်းကို ရှုံးခဲ့တယ်၊ အဖေတို့ခေတ် သန်းရွှေကို ရှုံးခဲ့တယ်၊ ဒါ ငါတို့ခေတ် ••• စစ်အာဏာရှင်ကို တိုက်ထုတ်တာ ငါတို့မျိုးဆက် နောက်ဆုံးဖြစ်ရမယ်၊ ----------- #စစ်အာဏာရှင်စနစ်မုချကျဆုံးရမည် #အရေးတော်ပုံအောင်ရမည် #ပြည်သူသာအဓိက https://t.co/uZOwPtq2yk,Our grandparents lost to Ne Win. Our fathers lost to Than Shwe. This is our era. *** This will be the last generation to fight off the dictators. ----------- #DictatorshipMustFail #WinTheRevolution #PeopleFirst https://t.co/uZOwPtq2yk,"I lost to Ne Win in my grandfather's time, I lost Than Shwe in my father's time, This is our era ••• Fighting the military dictatorship must be the last of our generation ----------- #機雪作电影院 must surely fall #更電高面集 #国际明星 https://t.co/uZOwPtq2yk"
https://twitter.com/MaZar57113850/status/1406129071939936259,"သွေးမအေးတဲ့ မုံရွာရဲ့ ပန်းသပိတ် (19.6.2021) "" ဗေဒါပျံအံကိုခဲ ပန်းပန်လျှက်ပဲ "" မုံရွာကျောင်းသူ/သား သပိတ်စစ်ကြောင်းနှင့် ရပ်ကွက်သပိတ်စစ်ကြောင်း ပူးပေါင်းချီတတ် "" တိုက်ပွဲရှိလျင် အောင်ပွဲရှိတယ် "" #အရေးတော်ပုံအောင်ရမည် https://t.co/IKlnnx4sem",Monywa’s Flower Strike (19.6.2021) “Flying high with flower on the head” Monywa’s student strike and township strike is marching together. “There will be victory if there is war” #WinTheRevolution https://t.co/IKlnnx4sem,"The flower strike of the cold-blooded Hmong village (19.6.2021) ""We are holding flowers for the flowers of Veda Khyuang"" ""The Hmong village student/son strike column and the neighborhood strike column joined forces ""If there is a fight, there is a victory"" #ปีไลวัวย่าย https://t.co/IKlnnx4sem"
https://twitter.com/LinnLin69447182/status/1377116473563303940,@Sawmeowyu တခေါက်ရောက်ဖူးတာနဲ့တင် ခဏခဏထပ်သွားချင်နေတာ။ ခုလိုကာလမှာ သူတို့ရဲ့အားပေး စာနာ စောင့်ရှောက်မှုတွေက ပိုပြီးတော့ ထပ်ခါ ထပ်ခါ သွားချင်စိတ်ပေါက်စေပါတယ်။ အခြေအနေငြိမ်းအေးသွားရင် ပထမဦးဆုံးသွားလည်မှာက #Korea ပဲ #အရေးတော်ပုံအောင်ရမည် 💪💪💪,@Sawmeowyu You will want to go back again if you have been there once. Their encouragement and empathy makes me want to go there again and again. The first place to visit after the victory is #Korea #WinTheRevolution 💪💪💪,"@Sawmeowyu Once I've been there, I want to go again and again. At this time, their support and care makes me want to go again and again. If the situation calms down, the first thing I'll visit is #Korea"
https://twitter.com/ThisRin/status/1416724939974103043,ခန္ဓာကိုယ်နဲ့ စိတ်ဓာတ်ကို ထိန်းသိမ်းနိူင်မယ်ဆိုရင် ဘယ်အခက်အခဲကိုမဆို ကျော်ဖြတ်နိူင်မှာပါ • • •။ အာဂျင်တီးနား သမ္မတကြီး မီနန် #July 18 coup #သွေးမအေး အသံမတိက်သံဃသမဂ္ဂသပိတ် #အရေးတော်ပုံအောင်ရမည် https://t.co/liIJsZdB0g,We will be able to conquer any obstacles if we are able to take care of our mind and body…။ President Minan of Argentina. #July 18 coup #MonkStrike #WinTheRevolution https://t.co/liIJsZdB0g,"If you can maintain your body and mind, you can overcome any difficulty • • •. Argentinian President Minan #July 18 coup #The blood is not cold, the voice is not accurate, the union strike #进雄是是 https://t.co/liIJsZdB0g"
https://twitter.com/NanLin96/status/1435169273022799874,လိုအပ်မယ့် စားနပ်ရိက္ခာ၊ ဆက်သွယ်ရေးနဲ့ သတင်းအချက်အလက်များရရှိရေး ၊ လျှပ်စစ်မီး စတာတွေကို ရပ်ရွာအလိုက် စနစ်တကျ ပြင်ဆင်ဆောင်ရွက်ထားပြီး ကိုယ့်ဒေသမှာဖြစ်လာမယ့် တိုက်ပွဲ အခြေအနေတွေပေါ်မူတည်ပြီး ပူးပေါင်းပါဝင်နိုင်အောင် ပြင်ဆင်ထားကြပါ။ #အရေးတော်ပုံအောင်ရမည် #WhatsHappeningInMyanmar https://t.co/ifgPPLvoZt,"Please be prepared to acquire the food supplies, information and electricity systematically for each village. Please be ready to cooperate based on the war that could happen in our own territory. #WinTheRevolution #WhatsHappeningInMyanmar https://t.co/ifgPPLvoZt","Food that will be needed Access to communication and information Electricity, etc., has been systematically prepared according to the community, and prepare them to participate in the battle depending on the situation that will happen in their area. #ชี่วัยตั่วิว #WhatsHappeningInMyanmar https://t.co/ifgPPLvoZt"
https://twitter.com/NaingMi86610682/status/1436862891060170752,အတောင်ပံတွေဆန့်ထုတ်ပြီး လွတ်လပ်စွာပျံသန်းပြီးတဲ့နောက် ငါ ကောင်းကင်ဘုံကို ရောက်သွားတယ် ... သူတို့ ကောင်းကင်ဘုံ... မှာပဲ ဆက်ပျော်နေပါ့မလား ... #MinPhyo #pdfကိုများများလှူကြ #တိုက်ပွဲရှိရင်အောင်ပွဲရှိတယ် #နိုင်ကိုနိုင်ရမည် #အရေးတော်ပုံအောင်ရမည် #စစ်အာဏာရှင်စနစ်မုချကျရှုံးရမည် https://t.co/Avljqw4bBW,We will fly high to the heavens with our wings spread wide. Will they still be able to have fun in the heavens? #MinPhyo #DonateToPDF #VictoryForWar #MustWin #WinTheRevolution #DictatorshipMustFail. https://t.co/Avljqw4bBW,"After stretching my wings and flying freely, I went to heaven... Do they continue to be happy in heaven... #MinPhyo #pdf Donate more #安全二道阿官是 #给なりますししす #进雪院するししししす #活院简代しますしますしい"
https://twitter.com/SoeGyi02251833/status/1383790075562000397,"လွတ်လပ်မှုတွေ ပြန်ရမယ့် တစ်နေ့။ ခရီးတွေ စိတ်ကြိုက်ပြန်သွားခွင့်ရမယ့် တစ်နေ့။ငါတို့အားလုံး ပြန်လဲပျော်ရွင်လာမယ့် တစ်နေ့။အဲ့ ""တစ်နေ့"" တွေအတွက် အခုတော့ နည်းနည်းအားမွေးပြီး အဆုံးသတ်တိုက်ပွဲကို နွှဲကြရအောင်!!! #SaveMyammar #အရေးတော်ပုံအောင်ရမည် #crd",Let’s fight once and for all for the day when we will regain our independence and enjoy the trips again happily. #SaveMyammar #WinTheRevolution #crd,"One day freedom will return. One day when we will be able to go back to travel as we like. One day we will all be happy again. For that ""one day"", let's get a little stronger and fight to the end!!! #SaveMyammar #สุวัยตั่มวั่ #crd"
https://twitter.com/Exoxoooooooooo/status/1396755735929786375,ကယားကို ထိနေတာ ငါတို့နဲ့ မဆိုင်ဘူးထင်တဲ့သူတွေ တစ်နိုင်ငံလုံး အတိုင်းအတာ မီးပေးထားတဲ့ လောပိတ ရေအားလျှပ်စစ်က ကယားပြည်မှာနော် ကယားကိုလည်း Speak Out ပေးကြပါ ကိုယ်နဲ့မဆိုင်သလိုမနေကြပါနဲ့ #အရေးတော်ပုံအောင်ရမည် #SaveMyammar,For those who think that Kayah is nothing to do with them. Please remember that the hydroelectric power plant which is supplying electricity to the whole country is in Kayah. Please speak out for Kayah and don’t remain silent. #WinTheRevolution #SaveMyanmar,"Those who think that Kayah is not related to us, the world-wide hydroelectric power that has been given to Kayah is in Kayah land. Please speak out for Kayah too. Don't act like you don't belong."
https://twitter.com/aries_linnlinn/status/1377180464276889600,ကျွန်တော်တို့ လမ်းပေါ်ရတဲ့သူတွေက ရသလိုပြန်ထွက်မယ် ကားရှိတဲ့သူက ကားကိုရသလိုမောင်းမယ် ကျွန်တော်ကတော့ ကားမရှိဖူး အဲ့တော့ Taxi ငှားပြီ ကားသပိတ်ပါမယ်ဗျာ Crd Tayza Myint Tun #အိမ်ထဲကထွက်ကြပါတော့ဗျာ #အရေးတော်ပုံအောင်ရမည် https://t.co/I6ono4F55I,We will go out again in our own ways. Those with cars with drive out. I will go out with Taxi for the strike since I do not have a car. Crd Tayza Myint Tun #GoOutOfHouse #WinTheRevolution https://t.co/I6ono4F55I,"Those who find us on the road will go back as they can. Those who have cars will drive as they can. I have never owned a car, so I hired a taxi. I will boycott the car. Crd Tayza Myint Tun #地美都以了了位了作 #进雪高题来 https://t.co/I6ono4F55I"
https://twitter.com/YarTinRohinthar/status/1369707755624402949,အမှန်တရားက ... တစ်ခါတစ်လေ နောက်ကျတတ်ပေမယ့် ရှုံးရိုးမရှိဘူး။ အမှန်တရားအပေါ် ရပ်တည်သရွေ့ နောင်တ စိုးစဥ်မျှ မရစေရဘူး။ အနိုင်ဆိုတာ ... အမှန်တရားရဲ့ညီတော်အရင်းမို့လို့။ #ယျာတင် (ရိုဟင်းသား) #အရေးတော်ပုံအောင်ရမည် #WhatsHapppeningInMyanmar https://t.co/lszUThsJcr,The truth may be late to come but never fails to show up. There will not be regret as long as we are standing on the true path. Victory is the Truth’s brother. #Yar Tin (Rohin Thar) #WinTheRevolution #WhatsHappeningInMyanmar https://t.co/lszUThsJcr,"The truth is... sometimes it's late, but it's never lost. As long as you stand on the truth, you will have no regrets. Victory is ... because it is the brother of the truth. #ทัชพัว (สัวิต้น) #ปีปับตัววัยตั้น #WhatsHappeningInMyanmar https://t.co/lszUThsJcr"
https://twitter.com/HtooThetOo2/status/1357343646740140034,တော်လှန်ရေးတိုင်းရဲ့ အရွေ့က ညီညွတ်မှုနဲ့ သက်လုံကောင်းခြင်း ဖြစ်ပါတယ်။ အခက်ခဲဆုံးသော အရာလဲဖြစ်ပါတယ်။ လုပ်သင့်သော အရာနဲ့ မှန်ကန်သောအရာ ထပ်တူကျပြီးတဲ့နောက် ဘာတွေတွေဝေနေအုံးမလဲ။ တနေ့စာတနေ့အသက်ရှင်ပြီး အကောင်းဆုံး အားထုတ်ကြမယ်။ #အရေးတော်ပုံအောင်ရမည် https://t.co/kiBFhmxOHR,"Every revolution’s movement come from the unity and great stamina, which is also the toughest. Why should we be in dilemma when the truth and the right action overlaps. We will live each day and put the best effort. #WinTheRevolution https://t.co/kiBFhmxOHR","The movement of every revolution is unity and endurance. It is the most difficult thing. After the right thing and the right thing have coincided, what is left to share? We will live day by day and try our best. #ชี่วัววั่ว https://t.co/kiBFhmxOHR"
https://twitter.com/3ThanSoeWin3/status/1388472574783496192,မေလ - ၁ ဖားကန့်မြို့ မော်ပေါင်းစုံ ပင်မသပိတ်စစ်ကြောင်း မှ အမျိုးသားညီညွှတ်ရေးအစိုးရနှင့် ကေအိုင်အေကိုထောက်ခံကြောင်း စသည့် ဆိုင်းဘုတ်များကို ကိုင်ဆောင်ကာ ယနေ့တွင်လည်း ချီတက်ဆန္ဒပြခဲ့ကြသည်။ #အရေးတော်ပုံအောင်ရမည် #စစ်အာဏာရှင်စနစ်ကျဆုံးရမည် https://t.co/NtGu8UHrEq,May – 1st . People are holding the signs showing the support for National Unity Government (NUG) and KIA in the Phar Kant City multi township strike. #WinTheRevolution #DictatorshipMustFail https://t.co/NtGu8UHrEq,"May - 1 The main strike column of Phakant city, Mawanda, held signs supporting the National Unity Government and the KIA. #ป้วปั่วัววัววั่ #แล่ม่วิต้วั่ม่ must fall https://t.co/NtGu8UHrEq"
https://twitter.com/shwezinmin3/status/1396481186923438080,မိုးဗြဲကတိုက်ပွဲတေကို အတုယူကြပါ အမှန်ဆို စစ်ကောင်စီဘက်က စစ်ကူတေရောက်လာရင် ပိုဆိုးသွားမယ် ဒီတော့ အနီးနားကရွာတွေကPDF တေထွက်လာပီး ရွာတိုင်းနီးပါးလမ်းမှာဖြတ်တိုက်ကြတယ် ရွာတိုင်းနီးပါးပဲ မြို့တိုင်းမှာ အဲ့လိုဆိုပွဲကပြီးပီပဲ ကိုယ့်မြို့မထိလို့ ငြိမ်ခံမနေကြပါနဲ့ #အရေးတော်ပုံအောင်ရမည်,"Please imitate the Moe Byal war. It will be worse if the backup troops from the army arrives. Thus, the PDF forces in the nearby villages will ambush the army on their route. It is game over if every city is like that. Please don’t remain silent because of your city is not yet in trouble. #WinTheRevolution.","Let's imitate the battle in Moebre. In fact, if reinforcements come from the military council, it will be worse. So the nearby villages will come out and fight in almost every village."
https://twitter.com/EiEiTun15425905/status/1393239622579367937,တာဝန်မှ ယာယီရပ်ဆိုင်းစာကို ဂုဏ်ယူဝင့်ကြွားစွာ လက်ခံရန် အသင့် ။ လျှောက်ခဲ့တဲ့လမ်း အဆုံးထိလျှောက်မယ်။ ပထမဆုံးနေ့ကနေ ယနေ့အထိ လျှောက်နေဆဲ။ နောက်နေ့တွေလဲ ဆက်လျှောက်နေအုံးမှာပဲ။ ပန်းတိုင်ရောက်တဲ့အထိ။ ငါတို့သည်ကောက်ရိုးမီးများမဟုတ်။ #အရေးတော်ပုံအောင်ရမည်✊✊✊,We are ready to accept the letter of retrenchment. We will go until the end. We are still walking on this path and will continue to do so until we reach our goal. We do not give up easily. #WinTheRevolution ✊✊✊,Ready to accept the temporary suspension from duty with pride. I will walk to the end of the road. From the first day to today. The next day I will continue to walk. until the goal is reached. We are not straw fires. #ชี่วัววั่วิวิวิวิวิวิวิวิวิวิวิวิ่มือ ✊✊✊
https://twitter.com/EithinzarMM/status/1410971199258062848,ဇွန်လအတွင်း လုပ်ငန်းဆောင်ရွက်ချက်များအား အစီရင်ခံခြင်း (၂ရက်၊ ဇူလိုင်လ၊ ၂၀၂၁ခုနှစ်) ​တော်လှန်​ရေးအတွက် ပြည်သူလူထုမှ အကြံဥာဏ်များအား စဥ်ဆက်မပြတ်နားစွင့်လျက်ရှိကြောင်း အသိပေးအပ်ပါသည်။ #အရေးတော်ပုံအောင်ရမည် ဒေါ်အိသဥ္ဇာမောင် ဒုတိယဝန်ကြီး အမျိုးသမီး၊လူငယ်နှင့် ကလေးသူငယ်ရေးရာဝန်ကြီးဌာန https://t.co/M2Q9Uvfy6,"The report for July’s undertakings (2nd July 2021) We would like to inform that we are continuously listening to the ideas of the people for the revolution. #WinTheRevolution Daw Ei Thinzar Maung (Ministry of Woman, Youth and Children Affairs) https://t.co/M2Q9Uvfy6A","Reporting on activities in June (July 2, 2021) We would like to inform you that we are continuously listening to the ideas of the public for the revolution. #ชี่คับตัววั่วิว Daw Aitha Maung, Deputy Minister of Women, Youth and Children's Affairs https://t.co/M2Q9Uvfy6"
https://twitter.com/htarhtarmedlar/status/1374243651925151746,ယနေ့ ထီးဖိုးကလို ဒီးမော့ဆိုမြို့နယ်၊ ကရင်နီပြည် စစ်အာဏာရှင်စနစ်ဆန့်ကျင်ရေး သပိတ်စစ်ကြောင်း မြင်ကွင်း ကရင်နီပြည်မှာ လူထုလှုပ်ရှားမှု အရှိန်တက်နေဆဲ အရေးတော်ပုံ အောင်ရမည် PKPF သတင်းနှင့်ပြန်ကြားရေးဗျူရို #အရေးတော်ပုံအောင်ရမည် #WhatsHappeningInMyanmar #MilkTeaAlliance https://t.co/bAI1yYZLbw,People’s strike is still going strong for Htee Phoe and Dee Mawt Townships in Kareni State. We will win the revolution. PKPF Bureau for News and Communication #WinTheRevolution #WhatsHappeningInMyanmar #MilkTeaAlliance https://t.co/bAI1yYZLbw,"Today, Hộ Po Kolo Di Mosso Township, A view of the strike line against the military dictatorship in Karenni State. Public movements are still gaining momentum in Karenni State. PKPF News and Information Bureau."
https://twitter.com/cvdom2021/status/1381147389113720838,လူကြီးမိဘတွေထဲမှာ အစိုးရထုတ် နေ့စဥ်သတင်းစာတွေ ယူနေသေးတယ့်သူရှိရင် မယူဖို့ ပြောပြဆောင်ရွက်ပါ။ MRTV မြဝတီ ရုပ်သံလိုင်းတွေကို အစီအစဥ်တွေကနေ ဖျက်ပစ်ကြပါ။ စစ်အစိုးရရဲ့ ဒေါက်တိုင်တွေကို အမျိုးမျိုး ချိုးဖျက်ပစ်ကြပါ။ #အရေးတော်ပုံအောင်ရမည်,Please remind the elders and parents to not take the daily news papers from the government. Please remove the MRTV and Myawaddy channels from the TV programs. Please destroy the pillars of the military government.,"If there are elderly parents who still buy government-issued daily newspapers, tell them not to buy them. Delete MRTV Myawadi channels from the plans. Break the pillars of the junta in various ways. #ค้วัยตั่ม่"
https://twitter.com/Kyawthetsoe/status/1366226113093984265,လက်တွေ့ကျကျလုပ်စရာရှိတာ တွေကို ဒီထက်ပို မြန်မြန်ဆန်ဆန် လုပ်ဆောင်နိုင် ဖို့ CRPH နှင့်ရွေးကောက်ခံ လွတ်တော်အမတ်တွေကို မေတ္တာရပ်ခံ တိုက်တွန်းချင်ပါတယ်။ ကျနော်တို့ပြည်သူ တစ်ယောက်ချင်းစီရဲ့ အသက်ဟာ တန်ဖိုးရှိပါတယ်။ #အရေးတော်ပုံအောင်ရမည်,CRPH and elected representatives would like to urge to take the quick action for any practical matters. Each and every live is precious. #WinTheRevolution.,I would like to appeal to the CRPH and elected MPs to do the practical things that need to be done more quickly. The life of each of our people is valuable. #ค้วัยตั่ม่
https://twitter.com/Phoekhwar9/status/1402202199007150081,ကိုယ်တေက အများအမြင်မှာတော့ အလုပ်လက်မဲ့ပေါ့ but ကို့ကိုယ်ကိုမြင်တာကတော့ အလုပ်က ခဏနားထားတဲ့သူပါ ပြောရမယ်ဆိုရင်တော့ တာရှည် အနားယူတဲ့သဘောပါ ဘဝမှာကိုယ်ဖြစ်ချင်တာ ဖြစ်လို့မရဘူးလို့ဘယ်သူပြောလဲ စောင့်ကြည့်နေလိုက်ပါ #အရေးတော်ပုံအောင်ရမည် ဒါငါတို့ရဲ့ပန်းတိုင်ပဲ 💪💪💪 https://t.co/G2JndIhUxX,People will see me as unemployed but I see myself as taking a short break. It is like a long break. Please wait and see. There is nothing that we cannot be in life. #WinTheRevolution. This is our goal. 💪💪💪 https://t.co/G2JndIhUxX,"In the public opinion, I am unemployed, but I see myself as someone who has taken a short break from work. In other words, I am taking a long break. Who says that you can't be who you want to be in life? Watch it #ปีไทยตั่ม่วั่วิ่วิ่มี่ 💪💪💪 https://t.co/G2JndIhUxX"
https://twitter.com/NanOoHl10271886/status/1396434656711610369,#မြို့သိမ်းတိုက်ပွဲတွေဖြစ်လာခဲ့ရင် ✓ အာမချောင်ခြင်းဖြင့် တော်လှန်ပါ။ ✓ နောက်တစ်ခုကတော့ အောင်ပွဲခံမစောပါနှင့်။ ✓ သတိနဲ့ မှတ်တမ်းယူပါ။ ✓ ပြည်သူ့တပ်မတော်ဘက်က ကျဆုံးသူရဲ့ အချက်အလက်များကို မတင်ပါနှင့်။ #အရေးတော်ပုံအောင်ရမည်! https://t.co/iEI66iq8tI,"When #there are wars to seize the city, ✓ Don’t be a loud mouth and keep fighting ✓ Don’t celebrate way too early ✓ Please be careful and take records ✓ Please don’t not upload the details of the fallen heroes from PDF side. #WinTheRevolution https://t.co/iEI66iq8tI","#If the city-seizure battles happen ✓ Revolution by fighting. ✓ Next, don't be too quick to celebrate. ✓ Take careful notes. ✓ Do not post the information of people who died on the side of the People's Army. #Must have a good image! https://t.co/iEI66iq8tI"
https://twitter.com/pyaezone/status/1402611715246755841,"Last/ အဲ့တော့ စိတ်အားမလျှော့ကြနဲ့။ ပြီးတော့ AA တို့ကိုလည်း အတုယူ။ သူတို့လုပ်စရာရှိတာလုပ်သွားတာ၊ ဘာသံမှမထွက်ခဲ့ဘူး၊ ကိုယ်တွေမှာသာ အင်တာဗျူးပေါင်းသောင်းခြောက်ထောင်။ ဒီတော်လှန်ရေးဟာ ""ပျောက်ကြား"" တော်လှန်ရေးဆိုတာလည်း မမေ့ကြပါနဲ့။ #အရေးတော်ပုံအောင်ရမည်",Last / Don’t give up. Please imitate AA. They never made a noise and did whatever they needed to do. We had thousands of interviews. Please do not forget that this revolution is a guerilla warfare.,"Last/ Don't lose heart. And imitate AA. They did what they had to do. There was no sound, Sixteen thousand interviews. Don't forget that this revolution is a ""hidden"" revolution. #ค้วัยตั่ม่"
https://twitter.com/JTS0612A/status/1391536195948007425,Myaing State မြိုင်မြို့နယ်၊ မြောက်ပိုင်းဇုန်ပညာရေးဝန်ထမ်းများနှင့် ပြည်သူလူထုပူးပေါင်းပြီး ဆိုင်ကယ်သပိတ် ပြုလုပ်ကာ စစ်အာဏာရှင်ဆန့်ကျင်ရေးနှင့် စစ်ကျွန်ပညာရေးအလိုမရှိကြောင်း ကျေးရွာများသို့ ၂၀၂၁ မေ ၉ ၌ လှည့်လည်ဆန္ဒဖော်ထုတ်ခဲ့ကြသည်။ #အရေးတော်ပုံအောင်ရမည် https://t.co/m9kLg9Au3H,"Myaing State . North Zone educational employees and people cooperated to carry out the motorbike strike around the villages on 9th of May, against the dictatorship and military education. #WinTheRevolution https://t.co/m9kLg9Au3H","Myaing State, Myaing Township, The northern zone education staff and the general public held a motorcycle strike and went to the villages on May 9, 2021 to demonstrate against the military dictatorship and the lack of military education. #สี่วัววั่ม https://t.co/m9kLg9Au3H"
https://twitter.com/SD03062041/status/1369946578367172616,KNU အား ယနေ့မှစ၍ တိုင်းရင်းသားလက်နက်ကိုင်ဟု ခေါ်ရန်မလိုတော့ပါ။ ဖက်ဒရယ်လမ်းစဥ်ကို လျှောက်လှမ်းနေသော KNU အား ယနေ့မှစ၍ ပြည်ထောင်စုဖက်ဒရယ်တပ်မတော်အဖြစ် ခေါ်တွင်စေပါရန် တောင်းဆိုပါတယ်။ #KNUနိုင်ရမည်။ #KNUသည်ပြည်သူ့တပ်မတော်ဖြစ်သည်။ #အရေးတော်ပုံအောင်ရမည်,We cannot call KNU the ethnic armed forces starting today. We request that you call KNU the Republic Federal Army who are paving the way for federal government. #KNUmustWin #KNUisPeople’sArmy #WinTheRevolution,"From now on, there is no need to call the KNU as an ethnic armed group. We request that the KNU, which is following the federal path, be called the Union Federal Army from today. #KNU must win. #KNU is the People's Army. #ค้วัยตั่ม่"
https://twitter.com/BMFM_NYC/status/1397014045392310277,စစ်သားများ၊ သင်နှင့် သင်တို့ရဲ့မိသားစု ဘဝမပျက်ချင်ရင် ပြည်သူ့ကာကွယ်ရေးတပ်တွေမှာအလင်းဝင်ပါ၊ကျပ်တို့သိသည်သင် တို့ ချစ်ရသောသူများကို မအလတို့အုပ်စု (ဉ စုပ်) ထိန်းချုပ်ထားသည်ကို။ ပြည်သူများသည် လူသား စန်သည့်လူစိတ်အပြည့်။နောင်တရကြပါ။ #GODblessMyanmar #အရေးတော်ပုံအောင်ရမည်,"Dear soldiers, if you and your family lives are not to be ruined, please surrender to the people defense forces. We do not want your loved ones to be controlled by Min Aung Hlaing and his group of people. People have full of empathy. Please regret your actions. @GodblessMyanmar #WinTheRevolution","Soldiers If you and your family don't want to lose your life, join the People's Defense Forces, you know that your loved ones are under the control of the Maala group. The people are full of humanity. Repent. #GODblessMyanmar"
https://twitter.com/KK89280377/status/1407205227590213634,PDF သတင်းတွေ မတင်ပါနဲ့ 🙏🏻 PDF တွေကို ဓာတ်ပုံမရိုက်ပါနဲ့၊ Video မရိုက်ပါနဲ့စစ်တပ်က လှုပ်ရှားမှုတွေကို ၁.လူအင်အား၊ကားအင်အား၂.အချိန်၃.နေရာ အတိအကျ တင်ပေးကြပါ။အတူရုန်းမှ လွတ်မှာနော်ကူညီနိုင်တာကူညီကြမယ် #စစ်အာဏာရှင်ကျဆုံးစေရမည် #အရေးတော်ပုံအောင်ရမည်,Please do not upload the PDF news. Please do not take the pictures and videos of the PDF. Please share the exact : 1. Manpower 2. Number of vehicles 3. Time. We are together strong and help each other. #DictatorshipMustFail #WinTheRevolution,"Don't post PDF news 🙏🏻 Don't take pictures of PDFs. Please don't make a video and post the army activities 1. Manpower, vehicle strength 2. Time 3. Place."
https://twitter.com/ThisRin/status/1412021710312857606,တော်လှန်ရေး ဆိုတာ ကြွေကျလာမယ် ပန်းသီးတလုံးမဟုတ်ဘူး ကိုယ်တိုင် ခူးယူရမယ့် ပန်းသီးတလုံးပါ ။ ရဲဘော် ချေ #July 5 coup #သွေးမအေး အသံမတိက်သံဃသမဂ္ဂသပိတ် #အရေးတော်ပုံအောင်ရမည် https://t.co/TfGzSYeGnN,Revolution is not something that will come your way. You have to get it yourself. Yal Baw Chay #July 5 Coup #MonkStrike #WinTheRevolution. https://t.co/TfGzSYeGnN,"Revolution is not an apple that will fall, but an apple that you have to pick yourself. Comrade Che #July 5 coup #The blood is not cold, the voice is not accurate, the strike of the union #ป้วไลวัยตั้น https://t.co/TfGzSYeGnN"
https://twitter.com/thomasmung/status/1366182897556860930,ကဲ.. CDM ကို ဆက်လုပ်ကြဖို့မေ့ကြနှင့်!! အာဏာရှင်ဖြိုတ်ချဖို့ နောက်ဆုံး လက်နက်ပါ... တချို့က အသက်ပေး အသက်ပျောက်ခဲ့ကြပေမယ့် တချို့က အလုပ်ပျောက်ဖို့ ကြောက်တုန်းလား... ရုံးမတက်နဲ့ ရုံးထွက်... #အရေးတော်ပုံအောင်ရမည် https://t.co/OoPVeXr3tt,Please do not forget to continue the CDM. This is the final weapon to remove the dictators. Some people have lost their lives. Some are still fearful of losing their jobs. Quit and don’t return to work. #WinTheRevolution https://t.co/OoPVeXr3tt,"Now.. forget to continue with CDM!! It's the last weapon to overthrow a dictator... Some have lost their lives, but some are still afraid of losing their jobs... Don't go to office, don't leave office... #ชีไป้วิวิวิว https://t.co/OoPVeXr3tt"
https://twitter.com/MatthewManglia1/status/1367179758157524992,အခုချိန်မှာ စစ်အာဏာကျရှုံးရေး အရေးကြီးသလို ၂၀၀၈ ဖွဲ့စည်းပုံ (ခြေဥ) ဖျက်သိမ်းရေးလည်း သိပ်ရေးကြီးပါတယ် 4 March 2021 #စစ်အာဏာကျရှုံးရေး #တို့အရေး #၂၀၀၀ဖွဲ့စည်းပုံခြေဥဖျက်သိမ်းရေး #တို့အရေး #အရေးတောျပုံအောငျရမညျ,It is important that the dictatorship fails as well as to remove the 2008 constitution. 4th March 2021 #DictatorshipMustFail #OurRights #RemoveThe2008Constituion #OurRight #WinTheRevolution,"Now, the failure of military power is important, and the abolition of the 2008 Constitution (Sou) is also very important."
https://twitter.com/MizzimaNews/status/1500042532759113728,အကြမ်းဖက်စစ်ကောင်စီလက်နက်ကိုင်အဖွဲ့တွေ မန္တလေးတစ်မြို့လုံးကို ပိတ်ဆို့ တာဆီး ဖမ်းဆီးတာတွေရှိနေတဲ့ကြားက ရဟန်း သံဃာတော်၊ကျောင်းသား၊ကျောင်းသူတွေ မြို့နေ ပြည်သူတွေနဲ့ LGBTတို့မတ် ၅ ရက်၊မနက်ပိုင်းမှာ ချီတက်ဆန္ဒပြ #အရေးတော်ပုံအောင်ရမည် #Mizzima #PhotoNews https://t.co/IlrjsEQnRC,"The monks, students and the residents of the city as well as the LGBT groups have marched forward to strike, despite The terrorists army militants are blocking the roads and arresting people in the whol of Mandalay #WinTheRevolution #Mizzimia #PhotoNews https://t.co/IlrjsEQnRC","The armed groups of the terrorist war council blockaded the entire city of Mandalay, and while arrests were being made, monks, students, students, city residents and LGBT people marched and protested on the morning of March 5th."
https://twitter.com/ANL1986/status/1393080442501296128,တချိန်ထဲမှာ မင်းတပ်ကလည်းတိုက် မတူပီကလည်းတိုက် ကန်ပက်လက်ကလည်းတိုက် ဟားခါးကလည်းတိုက် ထန်တလန်ကလည်းတိုက် ဖလမ်းကလည်းတိုက် တီးတိန်ကလည်းတိုက် တွန်းဇဲကလည်းတိုက် ကျောက်ထု ဆော ထီးလင်း ကံ့ကော အားလုံးကတိုက်ခိုက်ကြပါ #အရေးတော်ပုံအောင်ရမည် #RejectMyanmarMilitaryCoup https://t.co/yyhqHdpisL,"Everyone from Min Dat, Ma Tu Pi, Kan Palat , Ha Kha, Than Talat, Phalan, Tee Tain, Ton Tein, Ton Zal, Kyaut Htu, Saw Htee Lin, Kant Kaw must fight. #WinTheREvolution #RejectMyanmarMilitaryCoup https://t.co/yyhqHdpisL","At the same time, your army is also fighting in different ways."
